index,case,Date/Time,Hour of the day,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),DistrictCooling:Facility [J](Hourly),X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
137,residential_measures_137,2024-01-03 5:00,5,13.41666667,88,0.791666667,270,0,0,0,5.931615011,0.000454856,0.270230763,27.34725154,3.076110954,55.79401132,2.832296176,2.795453522,2.413043886,0.194530933
137,residential_measures_137,2024-01-03 6:00,6,13,88,1.291666667,270,0,0,0,5.931615011,0.000454856,0.270230763,27.34725154,3.076110954,55.79401132,2.832296176,2.795453522,2.413043886,0.194530933
137,residential_measures_137,2024-01-03 7:00,7,13,91.5,1.208333333,270,21.83333333,68.33333333,0,5.931615011,0.000454856,0.270230763,27.34725154,3.076110954,55.79401132,2.832296176,2.795453522,2.413043886,0.194530933
137,residential_measures_137,2024-01-03 8:00,8,14.16666667,87,1,270,95.75,175.8333333,0,5.931615011,0.000454856,0.270230763,27.34725154,3.076110954,55.79401132,2.832296176,2.795453522,2.413043886,0.194530933
137,residential_measures_137,2024-01-03 9:00,9,16.45833333,75.58333333,1.291666667,264.1666667,171,273,0,5.931615011,0.000454856,0.270230763,27.34725154,3.076110954,55.79401132,2.832296176,2.795453522,2.413043886,0.194530933
137,residential_measures_137,2024-01-03 10:00,10,18.375,64.58333333,1.5,260,231.9166667,312,58744898.67,5.931615011,0.000454856,0.270230763,27.34725154,3.076110954,55.79401132,2.832296176,2.795453522,2.413043886,0.194530933
137,residential_measures_137,2024-01-03 11:00,11,19.58333333,55.91666667,1.5,260,271.4166667,324.5833333,222025905.3,5.931615011,0.000454856,0.270230763,27.34725154,3.076110954,55.79401132,2.832296176,2.795453522,2.413043886,0.194530933
137,residential_measures_137,2024-01-03 12:00,12,20.58333333,49.5,1.85,260,280.3333333,351.75,324013604.3,5.931615011,0.000454856,0.270230763,27.34725154,3.076110954,55.79401132,2.832296176,2.795453522,2.413043886,0.194530933
137,residential_measures_137,2024-01-03 13:00,13,21.58333333,45.25,2.1,207.5,262,373.9166667,433091484.6,5.931615011,0.000454856,0.270230763,27.34725154,3.076110954,55.79401132,2.832296176,2.795453522,2.413043886,0.194530933
137,residential_measures_137,2024-01-03 14:00,14,21.41666667,45.16666667,2.683333333,146.6666667,238.9166667,287.4166667,449372087.9,5.931615011,0.000454856,0.270230763,27.34725154,3.076110954,55.79401132,2.832296176,2.795453522,2.413043886,0.194530933
137,residential_measures_137,2024-01-03 15:00,15,20.53333333,49.5,3.391666667,112.5,185.4166667,177.9166667,358300696.7,5.931615011,0.000454856,0.270230763,27.34725154,3.076110954,55.79401132,2.832296176,2.795453522,2.413043886,0.194530933
137,residential_measures_137,2024-01-03 16:00,16,19.5,56.66666667,3.308333333,100,105.0833333,146.9166667,269161293.9,5.931615011,0.000454856,0.270230763,27.34725154,3.076110954,55.79401132,2.832296176,2.795453522,2.413043886,0.194530933
137,residential_measures_137,2024-01-03 17:00,17,19,62.33333333,3.1,100,28.66666667,76.33333333,234196593.3,5.931615011,0.000454856,0.270230763,27.34725154,3.076110954,55.79401132,2.832296176,2.795453522,2.413043886,0.194530933
137,residential_measures_137,2024-01-03 18:00,18,18.41666667,66.91666667,2.516666667,100,0,0,235765165.2,5.931615011,0.000454856,0.270230763,27.34725154,3.076110954,55.79401132,2.832296176,2.795453522,2.413043886,0.194530933
137,residential_measures_137,2024-01-03 19:00,19,18,71.33333333,2.1,100,0,0,254312270.9,5.931615011,0.000454856,0.270230763,27.34725154,3.076110954,55.79401132,2.832296176,2.795453522,2.413043886,0.194530933
137,residential_measures_137,2024-01-03 20:00,20,18,73,2.1,193.3333333,0,0,218002348.3,5.931615011,0.000454856,0.270230763,27.34725154,3.076110954,55.79401132,2.832296176,2.795453522,2.413043886,0.194530933
137,residential_measures_137,2024-01-03 21:00,21,17.825,73.58333333,2.391666667,201.6666667,0,0,178829487.6,5.931615011,0.000454856,0.270230763,27.34725154,3.076110954,55.79401132,2.832296176,2.795453522,2.413043886,0.194530933
137,residential_measures_137,2024-01-03 22:00,22,17.29166667,75.75,2.6,154.1666667,0,0,43638047.89,5.931615011,0.000454856,0.270230763,27.34725154,3.076110954,55.79401132,2.832296176,2.795453522,2.413043886,0.194530933
137,residential_measures_137,2024-01-03 23:00,23,16.41666667,79.91666667,1.666666667,150,0,0,0,5.931615011,0.000454856,0.270230763,27.34725154,3.076110954,55.79401132,2.832296176,2.795453522,2.413043886,0.194530933
137,residential_measures_137,45295,24,15.475,82.58333333,1,196.6666667,0,0,0,5.931615011,0.000454856,0.270230763,27.34725154,3.076110954,55.79401132,2.832296176,2.795453522,2.413043886,0.194530933
137,residential_measures_137,2024-02-02 1:00,1,15.04166667,59,5.991666667,330,0,0,0,5.109265695,0.00042371,0.257600419,26.65620864,4.796736555,7.012144789,2.392870437,2.341908667,1.871391423,0.151705658
137,residential_measures_137,2024-02-02 2:00,2,15,59,5.908333333,330,0,0,0,5.109265695,0.00042371,0.257600419,26.65620864,4.796736555,7.012144789,2.392870437,2.341908667,1.871391423,0.151705658
137,residential_measures_137,2024-02-02 3:00,3,15,60.75,5.35,330,0,0,0,5.109265695,0.00042371,0.257600419,26.65620864,4.796736555,7.012144789,2.392870437,2.341908667,1.871391423,0.151705658
137,residential_measures_137,2024-02-02 4:00,4,15,62.58333333,4.516666667,324.1666667,0,0,0,5.109265695,0.00042371,0.257600419,26.65620864,4.796736555,7.012144789,2.392870437,2.341908667,1.871391423,0.151705658
137,residential_measures_137,2024-02-02 5:00,5,14.41666667,65.33333333,3.808333333,314.1666667,0,0,0,5.109265695,0.00042371,0.257600419,26.65620864,4.796736555,7.012144789,2.392870437,2.341908667,1.871391423,0.151705658
137,residential_measures_137,2024-02-02 6:00,6,14.11666667,69.33333333,3.308333333,310,0,0,0,5.109265695,0.00042371,0.257600419,26.65620864,4.796736555,7.012144789,2.392870437,2.341908667,1.871391423,0.151705658
137,residential_measures_137,2024-02-02 7:00,7,14.55,70.41666667,3.508333333,315.8333333,24.66666667,74,0,5.109265695,0.00042371,0.257600419,26.65620864,4.796736555,7.012144789,2.392870437,2.341908667,1.871391423,0.151705658
137,residential_measures_137,2024-02-02 8:00,8,15.5,68.83333333,4.266666667,320,107,186.5,0,5.109265695,0.00042371,0.257600419,26.65620864,4.796736555,7.012144789,2.392870437,2.341908667,1.871391423,0.151705658
137,residential_measures_137,2024-02-02 9:00,9,16.875,63.91666667,4.891666667,325.8333333,187.8333333,279.4166667,0,5.109265695,0.00042371,0.257600419,26.65620864,4.796736555,7.012144789,2.392870437,2.341908667,1.871391423,0.151705658
137,residential_measures_137,2024-02-02 10:00,10,18.375,60.41666667,5.45,324.1666667,250.4166667,337.5833333,55289514.15,5.109265695,0.00042371,0.257600419,26.65620864,4.796736555,7.012144789,2.392870437,2.341908667,1.871391423,0.151705658
137,residential_measures_137,2024-02-02 11:00,11,20.16666667,51.83333333,6.575,325.8333333,289.5833333,369.5833333,239043246.7,5.109265695,0.00042371,0.257600419,26.65620864,4.796736555,7.012144789,2.392870437,2.341908667,1.871391423,0.151705658
137,residential_measures_137,2024-02-02 12:00,12,21,44.25,6.616666667,324.1666667,305.8333333,382.1666667,320821026.1,5.109265695,0.00042371,0.257600419,26.65620864,4.796736555,7.012144789,2.392870437,2.341908667,1.871391423,0.151705658
137,residential_measures_137,2024-02-02 13:00,13,21.58333333,45.33333333,5.908333333,320,299.6666667,376.8333333,395940272.9,5.109265695,0.00042371,0.257600419,26.65620864,4.796736555,7.012144789,2.392870437,2.341908667,1.871391423,0.151705658
137,residential_measures_137,2024-02-02 14:00,14,22,43.5,6.283333333,331.6666667,269.6666667,353.5833333,489467881.6,5.109265695,0.00042371,0.257600419,26.65620864,4.796736555,7.012144789,2.392870437,2.341908667,1.871391423,0.151705658
137,residential_measures_137,2024-02-02 15:00,15,21.94166667,40.41666667,6.408333333,334.1666667,216.1666667,307.25,496306418.2,5.109265695,0.00042371,0.257600419,26.65620864,4.796736555,7.012144789,2.392870437,2.341908667,1.871391423,0.151705658
137,residential_measures_137,2024-02-02 16:00,16,21.375,41.75,6.783333333,335.8333333,142.0833333,228.3333333,439109670.8,5.109265695,0.00042371,0.257600419,26.65620864,4.796736555,7.012144789,2.392870437,2.341908667,1.871391423,0.151705658
137,residential_measures_137,2024-02-02 17:00,17,20.41666667,46.5,6.908333333,340,58.66666667,122.5833333,361824522,5.109265695,0.00042371,0.257600419,26.65620864,4.796736555,7.012144789,2.392870437,2.341908667,1.871391423,0.151705658
137,residential_measures_137,2024-02-02 18:00,18,19.06666667,53.66666667,6.116666667,334.1666667,3.611111111,13.61111111,296745342.6,5.109265695,0.00042371,0.257600419,26.65620864,4.796736555,7.012144789,2.392870437,2.341908667,1.871391423,0.151705658
137,residential_measures_137,2024-02-02 19:00,19,17.99166667,59.91666667,5.233333333,324.1666667,0,0,255995021.7,5.109265695,0.00042371,0.257600419,26.65620864,4.796736555,7.012144789,2.392870437,2.341908667,1.871391423,0.151705658
137,residential_measures_137,2024-02-02 20:00,20,17.29166667,65.5,4.433333333,320,0,0,169351896.7,5.109265695,0.00042371,0.257600419,26.65620864,4.796736555,7.012144789,2.392870437,2.341908667,1.871391423,0.151705658
137,residential_measures_137,2024-02-02 21:00,21,16.70833333,69.75,4.391666667,320,0,0,101648754.3,5.109265695,0.00042371,0.257600419,26.65620864,4.796736555,7.012144789,2.392870437,2.341908667,1.871391423,0.151705658
137,residential_measures_137,2024-02-02 22:00,22,16.20833333,74.5,4.308333333,320,0,0,1003757.36,5.109265695,0.00042371,0.257600419,26.65620864,4.796736555,7.012144789,2.392870437,2.341908667,1.871391423,0.151705658
137,residential_measures_137,2024-02-02 23:00,23,16,77,4.1,320,0,0,0,5.109265695,0.00042371,0.257600419,26.65620864,4.796736555,7.012144789,2.392870437,2.341908667,1.871391423,0.151705658
137,residential_measures_137,45325,24,15.65,77.58333333,3.516666667,320,0,0,0,5.109265695,0.00042371,0.257600419,26.65620864,4.796736555,7.012144789,2.392870437,2.341908667,1.871391423,0.151705658
137,residential_measures_137,2024-02-12 1:00,1,17.86666667,93.16666667,2.6,90,0,0,0,2.053742817,0.000413483,0.260235926,27.91069027,5.935859293,70.90628785,2.656680533,3.996822885,1.915293728,0.161937224
137,residential_measures_137,2024-02-12 2:00,2,17.40833333,95.75,2.6,107.5,0,0,0,2.053742817,0.000413483,0.260235926,27.91069027,5.935859293,70.90628785,2.656680533,3.996822885,1.915293728,0.161937224
137,residential_measures_137,2024-02-12 3:00,3,16.96666667,98.75,2.6,120,0,0,0,2.053742817,0.000413483,0.260235926,27.91069027,5.935859293,70.90628785,2.656680533,3.996822885,1.915293728,0.161937224
137,residential_measures_137,2024-02-12 4:00,4,17.5,96.5,5.283333333,125.8333333,0,0,0,2.053742817,0.000413483,0.260235926,27.91069027,5.935859293,70.90628785,2.656680533,3.996822885,1.915293728,0.161937224
137,residential_measures_137,2024-02-12 5:00,5,18,94,5.975,130,0,0,0,2.053742817,0.000413483,0.260235926,27.91069027,5.935859293,70.90628785,2.656680533,3.996822885,1.915293728,0.161937224
137,residential_measures_137,2024-02-12 6:00,6,18.05833333,94.58333333,4.808333333,130,0,0,0,2.053742817,0.000413483,0.260235926,27.91069027,5.935859293,70.90628785,2.656680533,3.996822885,1.915293728,0.161937224
137,residential_measures_137,2024-02-12 7:00,7,18.625,90.91666667,5.241666667,124.1666667,29.36111111,126.0833333,21802550.56,2.053742817,0.000413483,0.260235926,27.91069027,5.935859293,70.90628785,2.656680533,3.996822885,1.915293728,0.161937224
137,residential_measures_137,2024-02-12 8:00,8,20.16666667,85.08333333,5.7,125.8333333,117.1666667,224.25,466810082.7,2.053742817,0.000413483,0.260235926,27.91069027,5.935859293,70.90628785,2.656680533,3.996822885,1.915293728,0.161937224
137,residential_measures_137,2024-02-12 9:00,9,21.46666667,75.41666667,6.283333333,135.8333333,199.6666667,300.4166667,608491049.8,2.053742817,0.000413483,0.260235926,27.91069027,5.935859293,70.90628785,2.656680533,3.996822885,1.915293728,0.161937224
137,residential_measures_137,2024-02-12 10:00,10,22.5,67.08333333,6.116666667,145.8333333,266.1666667,334.5,703689046.7,2.053742817,0.000413483,0.260235926,27.91069027,5.935859293,70.90628785,2.656680533,3.996822885,1.915293728,0.161937224
137,residential_measures_137,2024-02-12 11:00,11,23.58333333,58.58333333,6.575,155.8333333,307,364.0833333,847270208.8,2.053742817,0.000413483,0.260235926,27.91069027,5.935859293,70.90628785,2.656680533,3.996822885,1.915293728,0.161937224
137,residential_measures_137,2024-02-12 12:00,12,24.35,51.08333333,6.616666667,160,326.25,368.1666667,953244482.3,2.053742817,0.000413483,0.260235926,27.91069027,5.935859293,70.90628785,2.656680533,3.996822885,1.915293728,0.161937224
137,residential_measures_137,2024-02-12 13:00,13,24.83333333,46.08333333,5.908333333,154.1666667,325.1666667,341.3333333,972868467.1,2.053742817,0.000413483,0.260235926,27.91069027,5.935859293,70.90628785,2.656680533,3.996822885,1.915293728,0.161937224
137,residential_measures_137,2024-02-12 14:00,14,25,45.75,5.991666667,144.1666667,303.5833333,268,972348934.3,2.053742817,0.000413483,0.260235926,27.91069027,5.935859293,70.90628785,2.656680533,3.996822885,1.915293728,0.161937224
137,residential_measures_137,2024-02-12 15:00,15,24.88333333,50.5,5.558333333,134.1666667,247.5833333,182.5833333,946050574.1,2.053742817,0.000413483,0.260235926,27.91069027,5.935859293,70.90628785,2.656680533,3.996822885,1.915293728,0.161937224
137,residential_measures_137,2024-02-12 16:00,16,23.75,60,5.1,124.1666667,159.75,133.25,862030511.7,2.053742817,0.000413483,0.260235926,27.91069027,5.935859293,70.90628785,2.656680533,3.996822885,1.915293728,0.161937224
137,residential_measures_137,2024-02-12 17:00,17,22.41666667,67.33333333,4.516666667,114.1666667,66.66666667,70.16666667,782583427.1,2.053742817,0.000413483,0.260235926,27.91069027,5.935859293,70.90628785,2.656680533,3.996822885,1.915293728,0.161937224
137,residential_measures_137,2024-02-12 18:00,18,21.475,70.75,4.391666667,104.1666667,7,14.58333333,779785772.8,2.053742817,0.000413483,0.260235926,27.91069027,5.935859293,70.90628785,2.656680533,3.996822885,1.915293728,0.161937224
137,residential_measures_137,2024-02-12 19:00,19,21.04166667,70.25,4.016666667,94.16666667,0,0,779758867.8,2.053742817,0.000413483,0.260235926,27.91069027,5.935859293,70.90628785,2.656680533,3.996822885,1.915293728,0.161937224
137,residential_measures_137,2024-02-12 20:00,20,20.94166667,70.75,4.008333333,101.6666667,0,0,702775557.4,2.053742817,0.000413483,0.260235926,27.91069027,5.935859293,70.90628785,2.656680533,3.996822885,1.915293728,0.161937224
137,residential_measures_137,2024-02-12 21:00,21,20.78333333,74.33333333,4.766666667,110,0,0,655873165.7,2.053742817,0.000413483,0.260235926,27.91069027,5.935859293,70.90628785,2.656680533,3.996822885,1.915293728,0.161937224
137,residential_measures_137,2024-02-12 22:00,22,20.875,74.25,4.808333333,110,0,0,600774790,2.053742817,0.000413483,0.260235926,27.91069027,5.935859293,70.90628785,2.656680533,3.996822885,1.915293728,0.161937224
137,residential_measures_137,2024-02-12 23:00,23,20.76666667,74.75,4.425,115.8333333,0,0,490722900.1,2.053742817,0.000413483,0.260235926,27.91069027,5.935859293,70.90628785,2.656680533,3.996822885,1.915293728,0.161937224
137,residential_measures_137,45335,24,20.36666667,78.33333333,4.183333333,120,0,0,354157314,2.053742817,0.000413483,0.260235926,27.91069027,5.935859293,70.90628785,2.656680533,3.996822885,1.915293728,0.161937224
137,residential_measures_137,2024-03-10 1:00,1,21.14166667,80,6.666666667,330,0,0,485302156.4,2.459795552,0.000398587,0.25914695,27.42583847,1.05597401,65.78183999,2.344908933,2.75139133,2.349452331,0.174586136
137,residential_measures_137,2024-03-10 2:00,2,21.1,80,7.525,341.6666667,0,0,398887358,2.459795552,0.000398587,0.25914695,27.42583847,1.05597401,65.78183999,2.344908933,2.75139133,2.349452331,0.174586136
137,residential_measures_137,2024-03-10 3:00,3,21.04166667,80,8.366666667,350,0,0,371293903.5,2.459795552,0.000398587,0.25914695,27.42583847,1.05597401,65.78183999,2.344908933,2.75139133,2.349452331,0.174586136
137,residential_measures_137,2024-03-10 4:00,4,20.88333333,81.16666667,8,350,0,0,328656870,2.459795552,0.000398587,0.25914695,27.42583847,1.05597401,65.78183999,2.344908933,2.75139133,2.349452331,0.174586136
137,residential_measures_137,2024-03-10 5:00,5,20.56666667,82,6.8,344.1666667,0,0,280669793.3,2.459795552,0.000398587,0.25914695,27.42583847,1.05597401,65.78183999,2.344908933,2.75139133,2.349452331,0.174586136
137,residential_measures_137,2024-03-10 6:00,6,20.45833333,83.75,5.6,340,3.833333333,3.25,279336609.4,2.459795552,0.000398587,0.25914695,27.42583847,1.05597401,65.78183999,2.344908933,2.75139133,2.349452331,0.174586136
137,residential_measures_137,2024-03-10 7:00,7,20.73333333,83.83333333,5.1,340,60.5,54.41666667,449664584.7,2.459795552,0.000398587,0.25914695,27.42583847,1.05597401,65.78183999,2.344908933,2.75139133,2.349452331,0.174586136
137,residential_measures_137,2024-03-10 8:00,8,21.30833333,79.5,5.1,340,162.8333333,152.6666667,776299348.2,2.459795552,0.000398587,0.25914695,27.42583847,1.05597401,65.78183999,2.344908933,2.75139133,2.349452331,0.174586136
137,residential_measures_137,2024-03-10 9:00,9,22.125,70,5.1,340,254.1666667,227.8333333,791307807.2,2.459795552,0.000398587,0.25914695,27.42583847,1.05597401,65.78183999,2.344908933,2.75139133,2.349452331,0.174586136
137,residential_measures_137,2024-03-10 10:00,10,23.49166667,55.66666667,6.033333333,340,310.5833333,324.3333333,910306509.8,2.459795552,0.000398587,0.25914695,27.42583847,1.05597401,65.78183999,2.344908933,2.75139133,2.349452331,0.174586136
137,residential_measures_137,2024-03-10 11:00,11,25.19166667,42,7.575,334.1666667,323.8333333,429.5833333,1094485929,2.459795552,0.000398587,0.25914695,27.42583847,1.05597401,65.78183999,2.344908933,2.75139133,2.349452331,0.174586136
137,residential_measures_137,2024-03-10 12:00,12,26.83333333,31.75,9.133333333,330,307.9166667,518,1056817688,2.459795552,0.000398587,0.25914695,27.42583847,1.05597401,65.78183999,2.344908933,2.75139133,2.349452331,0.174586136
137,residential_measures_137,2024-03-10 13:00,13,27.55833333,27.41666667,9.566666667,330,304.1666667,505.5833333,1046960419,2.459795552,0.000398587,0.25914695,27.42583847,1.05597401,65.78183999,2.344908933,2.75139133,2.349452331,0.174586136
137,residential_measures_137,2024-03-10 14:00,14,27.48333333,26.41666667,9.225,341.6666667,291.9166667,443.9166667,1096583401,2.459795552,0.000398587,0.25914695,27.42583847,1.05597401,65.78183999,2.344908933,2.75139133,2.349452331,0.174586136
137,residential_measures_137,2024-03-10 15:00,15,26.93333333,27.16666667,8.866666667,350,259,346.4166667,1074294134,2.459795552,0.000398587,0.25914695,27.42583847,1.05597401,65.78183999,2.344908933,2.75139133,2.349452331,0.174586136
137,residential_measures_137,2024-03-10 16:00,16,26.89166667,28,8.7,350,179.5,315.9166667,1048058878,2.459795552,0.000398587,0.25914695,27.42583847,1.05597401,65.78183999,2.344908933,2.75139133,2.349452331,0.174586136
137,residential_measures_137,2024-03-10 17:00,17,27.04166667,28,8.7,350,91.91666667,210.4166667,1028962248,2.459795552,0.000398587,0.25914695,27.42583847,1.05597401,65.78183999,2.344908933,2.75139133,2.349452331,0.174586136
137,residential_measures_137,2024-03-10 18:00,18,24.375,32.66666667,8.116666667,344.1666667,11.66666667,39.41666667,863583810.4,2.459795552,0.000398587,0.25914695,27.42583847,1.05597401,65.78183999,2.344908933,2.75139133,2.349452331,0.174586136
137,residential_measures_137,2024-03-10 19:00,19,21.975,36.58333333,7.408333333,340,0,0,715297269.3,2.459795552,0.000398587,0.25914695,27.42583847,1.05597401,65.78183999,2.344908933,2.75139133,2.349452331,0.174586136
137,residential_measures_137,2024-03-10 20:00,20,21.13333333,38.16666667,6.908333333,334.1666667,0,0,597921860,2.459795552,0.000398587,0.25914695,27.42583847,1.05597401,65.78183999,2.344908933,2.75139133,2.349452331,0.174586136
137,residential_measures_137,2024-03-10 21:00,21,20.275,40.16666667,6.408333333,330,0,0,505201346.2,2.459795552,0.000398587,0.25914695,27.42583847,1.05597401,65.78183999,2.344908933,2.75139133,2.349452331,0.174586136
137,residential_measures_137,2024-03-10 22:00,22,19.66666667,42.16666667,5.675,330,0,0,380939604.4,2.459795552,0.000398587,0.25914695,27.42583847,1.05597401,65.78183999,2.344908933,2.75139133,2.349452331,0.174586136
137,residential_measures_137,2024-03-10 23:00,23,19.325,44.16666667,4.833333333,324.1666667,0,0,268295263,2.459795552,0.000398587,0.25914695,27.42583847,1.05597401,65.78183999,2.344908933,2.75139133,2.349452331,0.174586136
137,residential_measures_137,45362,24,18.96666667,46.75,3.975,320,0,0,161473817,2.459795552,0.000398587,0.25914695,27.42583847,1.05597401,65.78183999,2.344908933,2.75139133,2.349452331,0.174586136
137,residential_measures_137,2024-03-11 1:00,1,18.68333333,48,3.6,320,0,0,73152922.82,3.678701056,0.000340429,0.269056156,26.01994908,0.08410829,65.29284198,2.171894932,5.247637815,2.54106729,0.198628973
137,residential_measures_137,2024-03-11 2:00,2,18.48333333,48,3.6,325.8333333,0,0,7244676.856,3.678701056,0.000340429,0.269056156,26.01994908,0.08410829,65.29284198,2.171894932,5.247637815,2.54106729,0.198628973
137,residential_measures_137,2024-03-11 3:00,3,18.28333333,48.58333333,3.6,330,0,0,0,3.678701056,0.000340429,0.269056156,26.01994908,0.08410829,65.29284198,2.171894932,5.247637815,2.54106729,0.198628973
137,residential_measures_137,2024-03-11 4:00,4,17.79166667,51.33333333,3.191666667,330,0,0,0,3.678701056,0.000340429,0.269056156,26.01994908,0.08410829,65.29284198,2.171894932,5.247637815,2.54106729,0.198628973
137,residential_measures_137,2024-03-11 5:00,5,16.91666667,55.91666667,2.491666667,306.6666667,0,0,0,3.678701056,0.000340429,0.269056156,26.01994908,0.08410829,65.29284198,2.171894932,5.247637815,2.54106729,0.198628973
137,residential_measures_137,2024-03-11 6:00,6,16.20833333,60.33333333,1.791666667,290,4.416666667,5.833333333,0,3.678701056,0.000340429,0.269056156,26.01994908,0.08410829,65.29284198,2.171894932,5.247637815,2.54106729,0.198628973
137,residential_measures_137,2024-03-11 7:00,7,16.81666667,60.25,1.733333333,290,65.91666667,83.66666667,0,3.678701056,0.000340429,0.269056156,26.01994908,0.08410829,65.29284198,2.171894932,5.247637815,2.54106729,0.198628973
137,residential_measures_137,2024-03-11 8:00,8,18.625,54.33333333,2.075,325,163.3333333,190.9166667,201315308.9,3.678701056,0.000340429,0.269056156,26.01994908,0.08410829,65.29284198,2.171894932,5.247637815,2.54106729,0.198628973
137,residential_measures_137,2024-03-11 9:00,9,20.95833333,46.33333333,2.433333333,350,250.6666667,270.6666667,439270715,3.678701056,0.000340429,0.269056156,26.01994908,0.08410829,65.29284198,2.171894932,5.247637815,2.54106729,0.198628973
137,residential_measures_137,2024-03-11 10:00,10,22.81666667,38.33333333,2.483333333,350,315.0833333,320.9166667,588509718.9,3.678701056,0.000340429,0.269056156,26.01994908,0.08410829,65.29284198,2.171894932,5.247637815,2.54106729,0.198628973
137,residential_measures_137,2024-03-11 11:00,11,23.925,31.5,2.341666667,121.6666667,353.5,350.5833333,672371184.2,3.678701056,0.000340429,0.269056156,26.01994908,0.08410829,65.29284198,2.171894932,5.247637815,2.54106729,0.198628973
137,residential_measures_137,2024-03-11 12:00,12,24.41666667,27.25,2.183333333,10,368.5833333,362.0833333,731962202.4,3.678701056,0.000340429,0.269056156,26.01994908,0.08410829,65.29284198,2.171894932,5.247637815,2.54106729,0.198628973
137,residential_measures_137,2024-03-11 13:00,13,24.5,26.58333333,2.508333333,10,360.6666667,355.75,794195854.8,3.678701056,0.000340429,0.269056156,26.01994908,0.08410829,65.29284198,2.171894932,5.247637815,2.54106729,0.198628973
137,residential_measures_137,2024-03-11 14:00,14,24.38333333,29.33333333,3.15,68.33333333,329.25,331.8333333,845494469.8,3.678701056,0.000340429,0.269056156,26.01994908,0.08410829,65.29284198,2.171894932,5.247637815,2.54106729,0.198628973
137,residential_measures_137,2024-03-11 15:00,15,24.125,34.5,3.808333333,110,272.25,287.6666667,841504185.7,3.678701056,0.000340429,0.269056156,26.01994908,0.08410829,65.29284198,2.171894932,5.247637815,2.54106729,0.198628973
137,residential_measures_137,2024-03-11 16:00,16,23.59166667,40.5,3.808333333,110,191,218.25,764012948,3.678701056,0.000340429,0.269056156,26.01994908,0.08410829,65.29284198,2.171894932,5.247637815,2.54106729,0.198628973
137,residential_measures_137,2024-03-11 17:00,17,22.775,46.5,3.308333333,104.1666667,94,126.25,673781010.1,3.678701056,0.000340429,0.269056156,26.01994908,0.08410829,65.29284198,2.171894932,5.247637815,2.54106729,0.198628973
137,residential_measures_137,2024-03-11 18:00,18,21.875,51.91666667,2.808333333,100,12.16666667,40.16666667,688800315.3,3.678701056,0.000340429,0.269056156,26.01994908,0.08410829,65.29284198,2.171894932,5.247637815,2.54106729,0.198628973
137,residential_measures_137,2024-03-11 19:00,19,21.325,53.41666667,2.483333333,100,0,0,729849972,3.678701056,0.000340429,0.269056156,26.01994908,0.08410829,65.29284198,2.171894932,5.247637815,2.54106729,0.198628973
137,residential_measures_137,2024-03-11 20:00,20,20.96666667,52.41666667,2.341666667,76.66666667,0,0,662129507.7,3.678701056,0.000340429,0.269056156,26.01994908,0.08410829,65.29284198,2.171894932,5.247637815,2.54106729,0.198628973
137,residential_measures_137,2024-03-11 21:00,21,20.625,52,2.183333333,60,0,0,591196291.1,3.678701056,0.000340429,0.269056156,26.01994908,0.08410829,65.29284198,2.171894932,5.247637815,2.54106729,0.198628973
137,residential_measures_137,2024-03-11 22:00,22,20.20833333,51.41666667,2.1,60,0,0,461680031.4,3.678701056,0.000340429,0.269056156,26.01994908,0.08410829,65.29284198,2.171894932,5.247637815,2.54106729,0.198628973
137,residential_measures_137,2024-03-11 23:00,23,19.70833333,51,2.1,106.6666667,0,0,308834910.2,3.678701056,0.000340429,0.269056156,26.01994908,0.08410829,65.29284198,2.171894932,5.247637815,2.54106729,0.198628973
137,residential_measures_137,45363,24,19.20833333,51,2.1,140,0,0,169300332.9,3.678701056,0.000340429,0.269056156,26.01994908,0.08410829,65.29284198,2.171894932,5.247637815,2.54106729,0.198628973
137,residential_measures_137,2024-05-26 1:00,1,27.70833333,61.58333333,1.458333333,320.8333333,0,0,1423337585,2.128133673,0.000456188,0.250220938,26.50248709,0.386166135,24.39560848,2.202118708,4.593320673,1.842435745,0.17341975
137,residential_measures_137,2024-05-26 2:00,2,26.83333333,59.66666667,0.708333333,300,0,0,1230317535,2.128133673,0.000456188,0.250220938,26.50248709,0.386166135,24.39560848,2.202118708,4.593320673,1.842435745,0.17341975
137,residential_measures_137,2024-05-26 3:00,3,26.29166667,63.25,0.791666667,300,0,0,1091877750,2.128133673,0.000456188,0.250220938,26.50248709,0.386166135,24.39560848,2.202118708,4.593320673,1.842435745,0.17341975
137,residential_measures_137,2024-05-26 4:00,4,26.79166667,61.75,2.516666667,294.1666667,0,0,1177679321,2.128133673,0.000456188,0.250220938,26.50248709,0.386166135,24.39560848,2.202118708,4.593320673,1.842435745,0.17341975
137,residential_measures_137,2024-05-26 5:00,5,27,60.33333333,2.725,290,6.111111111,7.694444444,1178016570,2.128133673,0.000456188,0.250220938,26.50248709,0.386166135,24.39560848,2.202118708,4.593320673,1.842435745,0.17341975
